,work_id,doi,title,publication_year,publication_date,type,type_crossref,cited_by_count,num_authors,num_locations,num_references,language,has_complete_institution_info,has_grant_info,has_keywords,created_date,updated_date,paper_openalex_id,only_focal,focal_and_refs,only_refs,Dindex
4078,2410025340,10.1021/acsami.5b05264,A van der Waals Density Functional Investigation on the Improved Adsorption Properties of NO on the Rh<sub><i>n</i></sub>/MgO (100) Interface,2015,2015-07-30,article,journal-article,4,4,2,46,en,True,True,True,2016-06-24,2023-12-16 11:18:20.998,2410025340,2,0,1441,0.0013860013860013
4079,2410121122,10.1021/acsami.5b04979,Tuning Morphology of Nanostructured ZIF-8 on Silica Microspheres and Applications in Liquid Chromatography and Dye Degradation,2015,2015-08-04,article,journal-article,77,5,2,46,en,True,False,True,2016-06-24,2023-12-13 11:05:43.718,2410121122,0,1,23281,-4.295163645734903e-05
4080,2410458546,10.1021/acsami.6b05464,Brianyoungite/Graphene Oxide Coordination Composites for High-Performance Cu<sup>2+</sup> Adsorption and Tunable Deep-Red Photoluminescence,2016,2016-06-13,article,journal-article,19,5,2,42,en,True,True,True,2016-06-24,2023-12-12 23:26:05.912,2410458546,0,1,4414,-0.0002265005662514
4081,2410496997,10.1021/acsami.5b00604,"Composite Sensor Particles for Tuned SERS Sensing: Microfluidic Synthesis, Properties and Applications",2015,2015-05-12,article,journal-article,33,3,2,64,en,True,True,True,2016-06-24,2023-12-18 01:31:17.450,2410496997,0,0,484,0.0
4082,2410499182,10.1021/acsami.5b08756,γ-Fe<sub>2</sub>O<sub>3</sub> Nanocrystalline Microspheres with Hybrid Behavior of Battery-Supercapacitor for Superior Lithium Storage,2015,2015-11-17,article,journal-article,55,10,2,40,en,True,False,True,2016-06-24,2023-12-14 00:25:58.965,2410499182,1,1,5756,0.0
4083,2410547885,10.1021/acsami.6b03546,Covalent versus Charge Transfer Modification of Graphene/Carbon-Nanotubes with Vitamin B1: Co/N/S–C Catalyst toward Excellent Oxygen Reduction,2016,2016-06-14,article,journal-article,31,3,2,39,en,True,True,True,2016-06-24,2023-12-17 14:06:25.537,2410547885,1,5,107671,-3.714813748525683e-05
4084,2410611620,10.1021/acsami.5b07613,Intrinsic Hydrophobic Cairnlike Multilayer Films for Antibacterial Effect with Enhanced Durability,2015,2015-11-20,article,journal-article,32,7,2,31,en,True,True,True,2016-06-24,2023-12-19 15:38:20.208,2410611620,0,6,3373,-0.0017756732761171
4085,2410736825,10.1021/acsami.5b07027,Diamond-Based Supercapacitors: Realization and Properties,2015,2015-10-06,article,journal-article,68,2,2,93,en,True,True,True,2016-06-24,2023-12-12 18:09:34.532,2410736825,1,0,251,0.0039682539682539
4086,2410873207,10.1021/acsami.5b02966,Improved Cycle Stability and Rate Capability of Graphene Oxide Wrapped Tavorite LiFeSO<sub>4</sub>F as Cathode Material for Lithium-Ion Batteries,2015,2015-06-19,article,journal-article,17,10,2,49,en,False,True,True,2016-06-24,2023-12-13 01:53:41.167,2410873207,6,27,1659,-0.0124113475177304
4087,2410931999,10.1021/acsami.5b09391,A Novel Strategy through Combining iRGD Peptide with Tumor-Microenvironment-Responsive and Multistage Nanoparticles for Deep Tumor Penetration,2015,2015-12-03,article,journal-article,99,7,2,41,en,True,True,True,2016-06-24,2023-12-10 10:57:25.644,2410931999,0,3,2994,-0.001001001001001
4088,2410989367,10.1021/acsami.6b04127,Enhanced Hydrothermal Stability and Catalytic Performance of HKUST-1 by Incorporating Carboxyl-Functionalized Attapulgite,2016,2016-06-15,article,journal-article,88,5,2,56,en,True,True,True,2016-06-24,2023-12-16 22:02:36.710,2410989367,0,0,5594,0.0
4089,2411085041,10.1021/acsami.6b01805,Facile Synthesis of Graphene Sponge from Graphene Oxide for Efficient Dye-Sensitized H<sub>2</sub> Evolution,2016,2016-06-07,article,journal-article,88,3,2,64,en,True,True,True,2016-06-24,2023-12-19 01:30:12.179,2411085041,0,2,1187,-0.0016820857863751
4090,2411160762,10.1021/acsami.5b08493,Interfacial Reaction-Driven Formation of Silica Carbonate Biomorphs with Subcellular Topographical Features and Their Biological Activity,2015,2015-10-13,article,journal-article,15,4,2,25,en,False,True,True,2016-06-24,2023-12-17 04:49:26.643,2411160762,0,0,1265,0.0
4091,2411209512,10.1021/acsami.5b03309,Conductivity Enhancement of PEDOT:PSS Films via Phosphoric Acid Treatment for Flexible All-Plastic Solar Cells,2015,2015-06-22,article,journal-article,122,10,2,35,en,True,True,True,2016-06-24,2023-12-20 00:53:07.978,2411209512,0,0,16,0.0
4092,2411230725,10.1021/acsami.5b07946,Fabrication of Surface Protein-Imprinted Nanoparticles Using a Metal Chelating Monomer via Aqueous Precipitation Polymerization,2015,2015-12-03,article,journal-article,42,6,2,52,en,True,True,True,2016-06-24,2023-12-12 19:51:08.297,2411230725,1,7,38268,-0.0001567561918695
4093,2411231844,10.1021/acsami.5b06194,Ultrafine FePd Nanoalloys Decorated Multiwalled Cabon Nanotubes toward Enhanced Ethanol Oxidation Reaction,2015,2015-10-26,article,journal-article,56,10,2,70,en,True,True,True,2016-06-24,2023-12-17 15:31:24.395,2411231844,0,0,19692,0.0
4094,2411249181,10.1021/acsami.6b03896,Stereochemistry-Guided DNA Probe for Single Nucleotide Polymorphisms Analysis,2016,2016-06-16,article,journal-article,11,6,2,45,en,True,True,True,2016-06-24,2023-12-13 10:21:25.246,2411249181,1,0,885,0.0011286681715575
4095,2411284363,10.1021/acsami.5b01848,Composition-Dependent Electrocatalytic Activity of Palladium–Iridium Binary Alloy Nanoparticles Supported on the Multiwalled Carbon Nanotubes for the Electro-Oxidation of Formic Acid,2015,2015-07-10,article,journal-article,34,7,2,43,en,True,True,True,2016-06-24,2023-12-17 22:28:25.302,2411284363,0,0,5596,0.0
4096,2411320849,10.1021/acsami.5b02399,CREDVW-Linked Polymeric Micelles As a Targeting Gene Transfer Vector for Selective Transfection and Proliferation of Endothelial Cells,2015,2015-05-26,article,journal-article,54,8,2,57,en,True,True,True,2016-06-24,2023-12-12 15:44:04.178,2411320849,2,12,3243,-0.0030703101013202
4097,2411484710,10.1021/acsami.5b04516,Triboelectric Nanogenerators as a Self-Powered 3D Acceleration Sensor,2015,2015-08-18,article,journal-article,136,6,3,30,en,True,True,True,2016-06-24,2023-12-19 15:38:32.301,2411484710,0,0,20609,0.0
4098,2411700737,10.1021/acsami.5b03903,Controlled Fabrication of Polypyrrole Surfaces with Overhang Structures by Colloidal Templating,2015,2015-07-27,article,journal-article,15,4,2,70,en,True,False,True,2016-06-24,2023-12-14 08:16:28.066,2411700737,1,0,4772,0.0002095118374188
4099,2411792759,10.1021/acsami.5b02336,Flexible MoS<sub>2</sub> Field-Effect Transistors for Gate-Tunable Piezoresistive Strain Sensors,2015,2015-06-04,article,journal-article,122,8,2,37,en,True,True,True,2016-06-24,2023-12-14 06:24:19.608,2411792759,16,3,3980,0.0032508127031757
4100,2411816867,10.1021/acsami.5b04296,Highly Enhanced Force Generation of Ionic Polymer–Metal Composite Actuators via Thickness Manipulation,2015,2015-07-27,article,journal-article,41,4,2,42,en,True,True,True,2016-06-24,2023-12-13 13:22:06.696,2411816867,6,12,15839,-0.0003783817872233
4101,2411825298,10.1021/acsami.5b02567,Measuring the Elastic Modulus of Thin Polymer Sheets by Elastocapillary Bending,2015,2015-07-02,article,journal-article,25,3,2,67,en,True,True,True,2016-06-24,2023-12-15 11:43:15.706,2411825298,0,0,797,0.0
4102,2411831093,10.1021/acsami.5b01900,Modulation of Silica Nanoparticle Uptake into Human Osteoblast Cells by Variation of the Ratio of Amino and Sulfonate Surface Groups: Effects of Serum,2015,2015-06-21,article,journal-article,59,4,4,67,en,True,True,True,2016-06-24,2023-12-14 20:47:23.336,2411831093,0,0,7,0.0
4103,2411853908,10.1021/acsami.5b05834,<i>In Situ</i> Self-Sacrificed Template Synthesis of Fe-N/G Catalysts for Enhanced Oxygen Reduction,2015,2015-08-10,article,journal-article,53,9,2,39,en,True,True,True,2016-06-24,2023-12-15 15:42:11.045,2411853908,0,1,565,-0.0017667844522968
4104,2411884552,10.1021/acsami.5b11219,Optical Enhancement in Optoelectronic Devices Using Refractive Index Grading Layers,2016,2016-02-02,article,journal-article,12,8,2,27,en,True,True,True,2016-06-24,2023-12-13 04:29:15.728,2411884552,2,1,4417,0.0002262443438914
4105,2411919892,10.1021/acsami.5b07976,Microgrooved Polymer Substrates Promote Collective Cell Migration To Accelerate Fracture Healing in an <i>in Vitro</i> Model,2015,2015-10-12,article,journal-article,49,9,4,60,en,True,True,True,2016-06-24,2023-12-11 18:13:01.268,2411919892,2,3,9085,-0.0001100110011001
4106,2411986955,10.1021/acsami.5b07508,Long-Cycle-Life Na-Ion Anodes Based on Amorphous Titania Nanotubes—Interfaces and Diffusion,2015,2015-11-10,article,journal-article,25,3,2,46,en,True,True,True,2016-06-24,2023-12-13 12:26:39.258,2411986955,3,0,1594,0.0018785222291797
4107,2412129987,10.1021/acsami.5b02129,Convenient Fabrication of Electrospun Prolamin Protein Delivery System with Three-Dimensional Shapeability and Resistance to Fouling,2015,2015-06-09,article,journal-article,16,2,2,42,en,True,True,True,2016-06-24,2023-12-14 08:41:50.101,2412129987,0,0,3670,0.0
4108,2412149757,10.1021/acsami.6b03342,Viral Inhibition Mechanism Mediated by Surface-Modified Silica Nanoparticles,2016,2016-06-21,article,journal-article,78,6,2,43,en,True,True,True,2016-06-24,2023-12-15 07:28:13.651,2412149757,0,4,5585,-0.0007156915369475
4109,2412181709,10.1021/acsami.5b09261,"Investigation of Lithium Insertion Mechanisms of a Thin-Film Si Electrode by Coupling Time-of-Flight Secondary-Ion Mass Spectrometry, X-ray Photoelectron Spectroscopy, and Focused-Ion-Beam/SEM",2015,2015-12-14,article,journal-article,27,6,2,48,en,True,False,True,2016-06-24,2023-12-14 07:07:03.395,2412181709,0,0,3789,0.0
4110,2412197534,10.1021/acsami.6b04482,"Highly Repeatable and Recoverable Phototransistors Based on Multifunctional Channels of Photoactive CdS, Fast Charge Transporting ZnO, and Chemically Durable Al<sub>2</sub>O<sub>3</sub> Layers",2016,2016-06-14,article,journal-article,9,5,2,24,en,True,True,True,2016-06-24,2023-12-14 18:05:12.133,2412197534,0,0,163312,0.0
4111,2412237725,10.1021/acsami.5b04385,Detection of Volatile Organic Compounds Using Microfabricated Resonator Array Functionalized with Supramolecular Monolayers,2015,2015-08-06,article,journal-article,71,9,2,49,en,True,True,True,2016-06-24,2023-12-10 12:26:20.789,2412237725,0,0,3,0.0
4112,2412241475,10.1021/acsami.6b03926,"High-Efficiency Nonfullerene Polymer Solar Cell Enabling by Integration of Film-Morphology Optimization, Donor Selection, and Interfacial Engineering",2016,2016-06-09,article,journal-article,33,4,2,38,en,True,True,True,2016-06-24,2023-12-17 14:00:34.862,2412241475,6,3,20839,0.0001438986953184
4113,2412458065,10.1021/acsami.5b05660,Alternating Voltage Introduced NiCo Double Hydroxide Layered Nanoflakes for an Asymmetric Supercapacitor,2015,2015-10-08,article,journal-article,116,6,2,23,en,True,True,False,2016-06-24,2023-12-16 07:53:39.286,2412458065,0,0,18,0.0
4114,2412526609,10.1021/acsami.6b04225,"Highly Sensitive, Flexible, and Wearable Pressure Sensor Based on a Giant Piezocapacitive Effect of Three-Dimensional Microporous Elastomeric Dielectric Layer",2016,2016-06-21,article,journal-article,378,8,2,48,en,True,True,True,2016-06-24,2023-12-14 09:27:57.575,2412526609,23,10,3000,0.0042861852950873
4115,2412670308,10.1021/acsami.5b12262,Dual-Mode Luminescence Modulation upon Visible-Light-Driven Photochromism with High Contrast for Inorganic Luminescence Ferroelectrics,2016,2016-02-11,article,journal-article,79,7,2,30,en,True,True,True,2016-06-24,2023-12-19 05:46:26.414,2412670308,0,0,22,0.0
4116,2412842094,10.1021/acsami.5b05821,Controlling the Mesostructure Formation within the Shell of Novel Cubic/Hexagonal Phase Cetyltrimethylammonium Bromide–Poly(acrylamide-acrylic acid) Capsules for pH Stimulated Release,2015,2015-10-27,article,journal-article,18,7,3,59,en,True,True,True,2016-06-24,2023-12-14 06:21:04.456,2412842094,8,9,25474,-3.922953199168334e-05
4117,2412866632,10.1021/acsami.6b02630,Metal–Organic Coordination Networks: Prussian Blue and Its Synergy with Pt Nanoparticles to Enhance Oxygen Reduction Kinetics,2016,2016-06-10,article,journal-article,41,6,2,50,en,True,True,True,2016-06-24,2023-12-13 15:46:56.948,2412866632,2,1,146974,6.803785626322486e-06
4118,2412888087,10.1021/acsami.6b02952,Direct Laser Writing of Porous-Carbon/Silver Nanocomposite for Flexible Electronics,2016,2016-06-22,article,journal-article,86,3,2,39,en,True,True,True,2016-06-24,2023-12-14 11:34:08.880,2412888087,1,0,1493,0.000669344042838
4119,2412970476,10.1021/acsami.5b02505,Insight on Tricalcium Silicate Hydration and Dissolution Mechanism from Molecular Simulations,2015,2015-07-02,article,journal-article,73,4,3,56,en,True,True,True,2016-06-24,2023-12-10 02:40:01.028,2412970476,1,1,5992,0.0
4120,2413043392,10.1021/acsami.5b04635,Surface Chemical Gradient Affects the Differentiation of Human Adipose-Derived Stem Cells via ERK1/2 Signaling Pathway,2015,2015-08-11,article,journal-article,44,9,2,54,en,True,True,True,2016-06-24,2023-12-11 08:15:16.053,2413043392,19,112,24339,-0.0038005721291377
4121,2413152693,10.1021/acsami.5b05382,Investigating the Mg–Si Binary System via Combinatorial Sputter Deposition As High Energy Density Anodes for Lithium-Ion Batteries,2015,2015-09-02,article,journal-article,40,3,2,49,en,False,True,True,2016-06-24,2023-12-15 08:41:54.430,2413152693,1,2,4573,-0.0002185314685314
4122,2413188086,10.1021/acsami.5b02653,Enhancing the Reactivity of Al/CuO Nanolaminates by Cu Incorporation at the Interfaces,2015,2015-05-29,article,journal-article,66,9,7,15,en,True,True,True,2016-06-24,2023-12-20 03:35:10.380,2413188086,0,0,4823,0.0
4123,2413214158,10.1021/acsami.5b06429,Liposomes Combined an Integrin α<sub>v</sub>β<sub>3</sub>-Specific Vector with pH-Responsible Cell-Penetrating Property for Highly Effective Antiglioma Therapy through the Blood–Brain Barrier,2015,2015-09-15,article,journal-article,57,11,2,44,en,True,True,True,2016-06-24,2023-12-11 05:25:27.121,2413214158,12,8,331,0.0113960113960113
4124,2413266449,10.1021/acsami.6b04112,Sliced Magnetic Polyacrylamide Hydrogel with Cell-Adhesive Microarray Interface: A Novel Multicellular Spheroid Culturing Platform,2016,2016-06-13,article,journal-article,47,10,2,37,en,True,True,True,2016-06-24,2023-12-18 07:34:53.745,2413266449,0,1,871,-0.0011467889908256
4125,2413321760,10.1021/acsami.5b00155,Creation of Reduced Graphene Oxide Based Field Effect Transistors and Their Utilization in the Detection and Discrimination of Nucleoside Triphosphates,2015,2015-05-14,article,journal-article,21,6,2,47,en,True,True,True,2016-06-24,2023-12-09 18:22:39.820,2413321760,2,3,7409,-0.0001348799568384
4126,2413395245,10.1021/acsami.5b06937,Mobility-Enhancing Coatings for Vitreoretinal Surgical Devices: Hydrophilic and Enzymatic Coatings Investigated by Microrheology,2015,2015-09-22,article,journal-article,9,9,2,33,en,True,True,True,2016-06-24,2023-12-17 18:53:46.279,2413395245,20,0,134,0.1298701298701298
4127,2413395458,10.1021/acsami.6b04108,Robust and Superhydrophobic Surface Modification by a “Paint + Adhesive” Method: Applications in Self-Cleaning after Oil Contamination and Oil–Water Separation,2016,2016-06-28,article,journal-article,144,6,2,33,en,True,False,True,2016-06-24,2023-12-11 07:10:43.239,2413395458,14,6,11687,0.000683351840779
4128,2413431682,10.1021/acsami.6b02855,Facial Synthesis of Three-Dimensional Cross-Linked Cage for High-Performance Lithium Storage,2016,2016-06-10,article,journal-article,35,5,2,55,en,True,True,True,2016-06-24,2023-12-15 15:42:20.658,2413431682,2,10,10011,-0.0007981642222887
4129,2413507696,10.1021/acsami.6b03520,3D Hierarchical Pt-Nitrogen-Doped-Graphene-Carbonized Commercially Available Sponge as a Superior Electrocatalyst for Low-Temperature Fuel Cells,2016,2016-06-15,article,journal-article,80,6,2,58,en,True,True,True,2016-06-24,2023-12-19 15:38:36.575,2413507696,2,1,497,0.002
4130,2413542512,10.1021/acsami.6b04432,New Pb(Mg<sub>1/3</sub>Nb<sub>2/3</sub>)O<sub>3</sub>–Pb(In<sub>1/2</sub>Nb<sub>1/2</sub>)O<sub>3</sub>–PbZrO<sub>3</sub>–PbTiO<sub>3</sub> Quaternary Ceramics: Morphotropic Phase Boundary Design and Electrical Properties,2016,2016-06-08,article,journal-article,70,8,2,46,en,True,True,True,2016-06-24,2023-12-13 02:59:17.457,2413542512,0,0,16992,0.0
4131,2413607402,10.1021/acsami.5b07033,Cyclodextrin-Modified Porous Silicon Nanoparticles for Efficient Sustained Drug Delivery and Proliferation Inhibition of Breast Cancer Cells,2015,2015-10-12,article,journal-article,51,7,1,41,en,True,True,True,2016-06-24,2023-12-15 16:15:40.970,2413607402,0,0,6,0.0
4132,2413670826,10.1021/acsami.6b04213,Dual Influence of Reduction Annealing on Diffused Hematite/FTO Junction for Enhanced Photoelectrochemical Water Oxidation,2016,2016-06-16,article,journal-article,36,7,2,56,en,True,True,True,2016-06-24,2023-12-10 10:57:34.228,2413670826,0,3,4184,-0.0007165034631
4133,2413691555,10.1021/acsami.5b01669,Energy-Level Engineering at ZnO/Oligophenylene Interfaces with Phosphonate-Based Self-Assembled Monolayers,2015,2015-05-28,article,journal-article,33,8,2,27,en,True,True,True,2016-06-24,2023-12-14 11:29:41.106,2413691555,1,1,111,0.0
4134,2413796222,10.1021/acsami.5b03313,In Situ Assembly of Antifouling/Bacterial Silver Nanoparticle-Hydrogel Composites with Controlled Particle Release and Matrix Softening,2015,2015-07-07,article,journal-article,39,6,2,31,en,False,True,True,2016-06-24,2023-12-12 18:54:00.853,2413796222,28,15,3737,0.0034391534391534
4135,2413869020,10.1021/acsami.5b06975,Permeability- and Surface-Energy-Tunable Polyurethane Acrylate Molds for Capillary Force Lithography,2015,2015-10-02,article,journal-article,14,4,2,28,en,True,True,True,2016-06-24,2023-12-12 20:49:26.772,2413869020,0,0,16604,0.0
4136,2413874702,10.1021/acsami.5b08600,Selective Modification of Halloysite Nanotubes with 1-Pyrenylboronic Acid: A Novel Fluorescence Probe with Highly Selective and Sensitive Response to Hyperoxide,2015,2015-10-15,article,journal-article,56,8,2,48,en,True,True,True,2016-06-24,2023-12-13 14:22:48.547,2413874702,0,0,4628,0.0
4137,2413881422,10.1021/acsami.5b02773,Role of Counterions in Controlling the Properties of Ultrasonically Generated Chitosan-Stabilized Oil-in-Water Emulsions,2015,2015-06-02,article,journal-article,16,3,2,23,en,True,True,True,2016-06-24,2023-12-14 01:28:36.978,2413881422,0,0,1678,0.0
4138,2414058689,10.1021/acsami.5b03522,Thermoelectric Power Generation from Lanthanum Strontium Titanium Oxide at Room Temperature through the Addition of Graphene,2015,2015-07-20,article,journal-article,157,9,4,43,en,True,True,True,2016-06-24,2023-12-09 18:22:52.872,2414058689,0,0,16174,0.0
4139,2414061805,10.1021/acsami.5b01285,One-Pot Synthesis of Copper Sulfide Nanowires/Reduced Graphene Oxide Nanocomposites with Excellent Lithium-Storage Properties as Anode Materials for Lithium-Ion Batteries,2015,2015-07-15,article,journal-article,119,8,3,55,en,True,True,True,2016-06-24,2023-12-12 20:13:55.371,2414061805,0,0,39768,0.0
4140,2414095963,10.1021/acsami.6b04002,Degradable Zinc-Phosphate-Based Hierarchical Nanosubstrates for Capture and Release of Circulating Tumor Cells,2016,2016-06-15,article,journal-article,52,15,2,59,en,True,True,True,2016-06-24,2023-12-14 07:34:31.917,2414095963,2,2,52913,0.0
4141,2414368047,10.1021/acsami.5b04941,Toward Paper-Based Sensors: Turning Electrical Signals into an Optical Readout System,2015,2015-08-19,article,journal-article,42,4,2,69,en,True,False,True,2016-06-24,2023-12-16 12:25:20.109,2414368047,0,0,81515,0.0
4142,2414459866,10.1021/acsami.5b06941,Tuning Electrical Conductivity of Inorganic Minerals with Carbon Nanomaterials,2015,2015-11-17,article,journal-article,3,2,2,26,en,True,False,True,2016-06-24,2023-12-16 18:15:59.178,2414459866,57,260,35659,-0.0056426506559928
4143,2414471091,10.1021/acsami.5b02692,Impact of Nanostructure on Mechanical Properties of Norbornene-based Block Copolymers under Simulated Operating Conditions for Biobutanol Membranes,2015,2015-05-29,article,journal-article,11,7,2,57,en,True,False,True,2016-06-24,2023-12-13 08:35:43.360,2414471091,0,0,9008,0.0
4144,2414477154,10.1021/acsami.5b01102,Curcumin–Cysteine and Curcumin–Tryptophan Conjugate as Fluorescence Turn On Sensors for Picric Acid in Aqueous Media,2015,2015-05-20,article,journal-article,85,2,2,34,en,True,True,True,2016-06-24,2023-12-17 06:59:47.613,2414477154,29,64,7927,-0.004364089775561
4145,2414494177,10.1021/acsami.5b01619,Copper Removal Using Electrosterically Stabilized Nanocrystalline Cellulose,2015,2015-05-20,article,journal-article,102,4,2,51,en,True,True,True,2016-06-24,2023-12-15 00:28:27.905,2414494177,0,0,43,0.0
4146,2414498875,10.1021/acsami.6b03525,"Immobilized Multifunctional Polymersomes on Solid Surfaces: Infrared Light-Induced Selective Photochemical Reactions, pH Responsive Behavior, and Probing Mechanical Properties under Liquid Phase",2016,2016-06-07,article,journal-article,22,6,2,63,en,True,True,True,2016-06-24,2023-12-16 12:25:12.146,2414498875,0,0,213,0.0
4147,2414657148,10.1021/acsami.6b03325,"Atomic Scale Interface Manipulation, Structural Engineering, and Their Impact on Ultrathin Carbon Films in Controlling Wear, Friction, and Corrosion",2016,2016-06-27,article,journal-article,19,9,2,69,en,True,True,True,2016-06-24,2023-12-10 10:57:28.282,2414657148,0,1,7103,-0.0001407657657657
4148,2414770783,10.1021/acsami.5b03803,Plasma-Assisted Synthesis of High-Mobility Atomically Layered Violet Phosphorus,2015,2015-06-19,article,journal-article,47,9,2,17,en,True,True,True,2016-06-24,2023-12-18 07:35:07.102,2414770783,18,133,19904,-0.0057342308651209
4149,2414832768,10.1021/acsami.5b01524,Highly Reproducible and Sensitive SERS Substrates with Ag Inter-Nanoparticle Gaps of 5 nm Fabricated by Ultrathin Aluminum Mask Technique,2015,2015-06-09,article,journal-article,131,7,2,57,en,True,True,True,2016-06-24,2023-12-20 03:35:12.002,2414832768,3,41,45336,-0.0008373732921992
4150,2414842860,10.1021/acsami.5b03179,Healable and Optically Transparent Polymeric Films Capable of Being Erased on Demand,2015,2015-06-11,article,journal-article,41,5,2,44,en,True,True,True,2016-06-24,2023-12-17 19:30:47.232,2414842860,1,0,2,0.3333333333333333
4151,2414868705,10.1021/acsami.6b03193,"Role of Chloride for a Simple, Non-Grignard Mg Electrolyte in Ether-Based Solvents",2016,2016-06-14,article,journal-article,102,8,2,28,en,False,True,True,2016-06-24,2023-12-12 10:37:22.323,2414868705,42,1,79,0.3360655737704918
4152,2414891481,10.1021/acsami.5b08211,Temperature-Dependent Abnormal and Tunable p-n Response of Tungsten Oxide–Tin Oxide Based Gas Sensors,2015,2015-11-02,article,journal-article,38,9,2,64,en,True,True,True,2016-06-24,2023-12-15 13:11:27.912,2414891481,0,0,1236,0.0
4153,2414921079,10.1021/acsami.5b05250,Understanding Moisture and Carbon Dioxide Involved Interfacial Reactions on Electrochemical Performance of Lithium–Air Batteries Catalyzed by Gold/Manganese-Dioxide,2015,2015-10-21,article,journal-article,42,8,2,46,en,True,True,True,2016-06-24,2023-12-12 10:13:39.328,2414921079,2,0,10519,0.0001900959984792
4154,2415077790,10.1021/acsami.5b04314,Self-Healing of Core–Shell Magnetic Polystyrene Nanocomposites,2015,2015-07-31,article,journal-article,25,6,2,29,en,True,True,True,2016-06-24,2023-12-14 13:10:46.696,2415077790,3,12,6342,-0.0014157621519584
4155,2415104812,10.1021/acsami.5b06831,Synergistic Effects of Morphological Control and Complementary Absorption in Efficient All-Small-Molecule Ternary-Blend Solar Cells,2015,2015-09-30,article,journal-article,21,4,2,50,en,True,True,True,2016-06-24,2023-12-18 11:53:42.421,2415104812,3,1,12177,0.000164190132173
4156,2415126249,10.1021/acsami.6b04901,Nature-Derived Aloe Vera Gel Blended Silk Fibroin Film Scaffolds for Cornea Endothelial Cell Regeneration and Transplantation,2016,2016-06-08,article,journal-article,66,3,2,51,en,True,True,True,2016-06-24,2023-12-16 15:01:06.470,2415126249,2,1,5591,0.0001787629603146
4157,2415180861,10.1021/acsami.5b05659,Hierarchical Nanoporous Silica Films for Wear Resistant Antireflection Coatings,2015,2015-08-21,article,journal-article,40,4,2,28,en,True,False,True,2016-06-24,2023-12-10 16:49:25.709,2415180861,4,9,2737,-0.0018181818181818
4158,2415265363,10.1021/acsami.5b05340,Effects of Lithium Niobate Polarization on Cell Adhesion and Morphology,2015,2015-08-06,article,journal-article,60,5,2,45,en,True,False,True,2016-06-24,2023-12-18 17:01:42.944,2415265363,14,16,59378,-3.3665499596014004e-05
4159,2415329945,10.1021/acsami.5b04500,Elastomeric Polymer Multilayer Thin Film with Sustainable Gas Barrier at High Strain,2015,2015-07-24,article,journal-article,28,4,2,32,en,True,False,True,2016-06-24,2023-12-11 08:15:22.788,2415329945,6,10,579,-0.0067226890756302
4160,2415360302,10.1021/acsami.5b05969,Improved Device Performance of Polymer Solar Cells by Using a Thin Light-harvesting-Complex Modified ZnO Film as the Cathode Interlayer,2015,2015-08-21,article,journal-article,26,8,2,30,en,True,True,True,2016-06-24,2023-12-16 11:03:23.059,2415360302,3,0,325,0.0091463414634146
4161,2415712050,10.1021/acsami.6b02896,Self-Arranged Misfit Dislocation Network Formation upon Strain Release in La<sub>0.7</sub>Sr<sub>0.3</sub>MnO<sub>3</sub>/LaAlO<sub>3</sub>(100) Epitaxial Films under Compressive Strain,2016,2016-06-21,article,journal-article,26,11,4,32,en,True,True,True,2016-06-24,2023-12-13 15:47:13.241,2415712050,0,14,13178,-0.0010612492419648
4162,2415715445,10.1021/acsami.5b07793,Conductive Nanowires Templated by Molecular Brushes,2015,2015-10-06,article,journal-article,5,3,2,29,en,True,True,True,2016-06-24,2023-12-11 18:53:04.747,2415715445,1,4,12038,-0.0002491073652744
4163,2415718531,10.1021/acsami.5b03985,Novel Ordered Mesoporous Carbon Based Sulfonic Acid as an Efficient Catalyst in the Selective Dehydration of Fructose into 5-HMF: the Role of Solvent and Surface Chemistry,2015,2015-08-19,article,journal-article,58,4,2,69,en,True,True,True,2016-06-24,2023-12-20 05:20:24.893,2415718531,3,6,858,-0.0034602076124567
4164,2415758943,10.1021/acsami.6b03224,Chromogenic Detection of Aqueous Formaldehyde Using Functionalized Silica Nanoparticles,2016,2016-06-06,article,journal-article,67,7,2,28,en,True,True,True,2016-06-24,2023-12-17 15:31:43.226,2415758943,3,0,461,0.0064655172413793
4165,2415809392,10.1021/acsami.5b02530,Polydopamine-Coated Porous Substrates as a Platform for Mineralized β-FeOOH Nanorods with Photocatalysis under Sunlight,2015,2015-05-21,article,journal-article,143,6,2,52,en,True,True,True,2016-06-24,2023-12-14 15:51:07.493,2415809392,0,4,31720,-0.0001260875047282
4166,2415921278,10.1021/acsami.5b10278,All-in-One Beaker Method for Large-Scale Production of Metal Oxide Hollow Nanospheres Using Nanoscale Kirkendall Diffusion,2016,2016-02-04,article,journal-article,16,1,2,47,en,True,True,True,2016-06-24,2023-12-14 01:29:24.666,2415921278,3,9,3160,-0.0018915510718789
4167,2415967251,10.1021/acsami.5b03126,α-Fe<sub>2</sub>O<sub>3</sub>@PANI Core–Shell Nanowire Arrays as Negative Electrodes for Asymmetric Supercapacitors,2015,2015-07-02,article,journal-article,355,5,2,51,en,True,True,True,2016-06-24,2023-12-19 13:13:18.080,2415967251,3,52,5504,-0.0088145349883072
